Year,Month,Location,Latitude,Longitude,Site,Zone,Level,ID,Transect,GenusSpecies,TotalLength,Abundance
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM1,1,Oxyjulis californica,15,3
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM1,1,Oxyjulis californica,20,12
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM1,1,Paralabrax clathratus,15,1
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM1,1,Sebastes serranoides,10,1
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM2,2,Medialuna californiensis,20,1
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM2,2,Oxyjulis californica,5,30
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM2,2,Oxyjulis californica,15,9
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM2,2,Oxyjulis californica,20,17
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM2,2,Paralabrax clathratus,25,1
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM2,2,Sebastes serranoides,15,3
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM3,3,Brachyistius frenatus,10,1
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM3,3,Oxyjulis californica,10,12
2013,Noviembre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM3,3,Oxyjulis californica,15,8
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT1F,1,Oxyjulis californica,NA,186
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT1F,1,Paralabrax clathratus,NA,13
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT1F,1,Semicossyphus pulcher,NA,3
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT1F,1,Hypsypops rubicundus,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT1F,1,Caulolatilus princeps,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT1F,1,Embiotoca jacksoni,NA,2
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT1F,1,Scorpaenichthys marmoratus,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT1F,1,Halichoeres semicinctus,NA,3
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT1F,1,Anisotremus davidsonii,NA,2
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT2F,2,Oxyjulis californica,NA,60
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT2F,2,Chromis punctipinnis,NA,2
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT2F,2,Medialuna californiensis,NA,6
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT2F,2,Paralabrax clathratus,NA,41
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT2F,2,Semicossyphus pulcher,NA,15
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT2F,2,Rhacochilus toxotes,NA,2
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT2F,2,Anisotremus davidsonii,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT3F,3,Oxyjulis californica,NA,48
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT3F,3,Chromis punctipinnis,NA,10
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT3F,3,Medialuna californiensis,NA,4
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT3F,3,Paralabrax clathratus,NA,10
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT3F,3,Semicossyphus pulcher,NA,8
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT3F,3,Heterostichus rostratus,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT3F,3,Rhacochilus toxotes,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICEPNT3F,3,Micrometrus minimus,NA,3
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT1F,1,Oxyjulis californica,NA,70
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT1F,1,Chromis punctipinnis,NA,5
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT1F,1,Paralabrax clathratus,NA,13
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT1F,1,Semicossyphus pulcher,NA,21
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT1F,1,Rhinogobiops nicholsii,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT1F,1,Caulolatilus princeps,NA,2
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT1F,1,Girella nigricans,NA,2
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT1F,1,Halichoeres semicinctus,NA,5
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT1F,1,Micrometrus aurora,NA,3
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT2F,2,Oxyjulis californica,NA,60
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT2F,2,Chromis punctipinnis,NA,12
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT2F,2,Paralabrax clathratus,NA,85
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT2F,2,Semicossyphus pulcher,NA,17
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT2F,2,Rhinogobiops nicholsii,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT2F,2,Heterostichus rostratus,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT2F,2,Hypsypops rubicundus,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT2F,2,Embiotoca jacksoni,NA,8
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT2F,2,Hermosilla azurea,NA,2
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT2F,2,Halichoeres semicinctus,NA,2
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT3F,3,Oxyjulis californica,NA,140
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT3F,3,Paralabrax clathratus,NA,29
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT3F,3,Semicossyphus pulcher,NA,13
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT3F,3,Heterostichus rostratus,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT3F,3,Hypsypops rubicundus,NA,2
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT3F,3,Girella nigricans,NA,7
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT3F,3,Embiotoca jacksoni,NA,80
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT3F,3,Hermosilla azurea,NA,30
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT3F,3,Halichoeres semicinctus,NA,4
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT3F,3,Anisotremus davidsonii,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT0F,0,Medialuna californiensis,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT0F,0,Scorpaena guttata,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT0F,0,Scorpaenichthys marmoratus,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT0F,0,Raja inornata,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT0F,0,Atherinops affinis,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT0F,0,Rhinobatos productus,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT0F,0,Paralichthys californicus,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT0F,0,Gymnura marmorata,NA,1
2012,Mayo,ICE,28.363528,-115.197417,Norte,NA,Fondo,ICELOT0F,0,Myliobatis californica,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT1F,1,Paralabrax clathratus,NA,44
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT1F,1,Semicossyphus pulcher,NA,12
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT1F,1,Caulolatilus princeps,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT1F,1,Sebastes auriculatus,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT1F,1,Halichoeres semicinctus,NA,7
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT2F,2,Paralabrax clathratus,NA,110
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT2F,2,Semicossyphus pulcher,NA,17
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT2F,2,Rhinogobiops nicholsii,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT2F,2,Girella nigricans,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT2F,2,Halichoeres semicinctus,NA,9
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Oxyjulis californica,NA,50
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Chromis punctipinnis,NA,30
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Paralabrax clathratus,NA,80
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Semicossyphus pulcher,NA,12
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Hypsypops rubicundus,NA,2
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Caulolatilus princeps,NA,2
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Paralabrax nebulifer,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Embiotoca jacksoni,NA,2
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Alloclinus holderi,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Halichoeres semicinctus,NA,17
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Seriola lalandi,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT3F,3,Xenistius californiensis,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Medialuna californiensis,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Brachyistius frenatus,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Sebastes atrovirens,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Clinocottus analis,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Atherinops affinis,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Lythrypnus zebra,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Lythrypnus dalli,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Zapteryx exasperata,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Heterodontus francisci,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Gymnothorax mordax,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Trachurus symmetricus,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Pareques sp,NA,1
2012,Mayo,ICE,28.08025,-115.340917,Sur,NA,Fondo,ICESAT0F,0,Epinephelus labriformis,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF1,1,Especie X,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF2,2,Especie X,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Norte,NA,Fondo,ICONF3,3,Especie X,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM1,1,Especie X,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM2,2,Especie X,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Norte,NA,Media agua,ICONM3,3,Especie X,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF1,1,Especie X,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF2,2,Especie X,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Sur,NA,Fondo,ICOSF3,3,Especie X,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Sur,NA,Media agua,ICOSM1,1,Especie X,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Sur,NA,Media agua,ICOSM2,2,Especie X,NA,1
2012,Octubre,ICO,32.361993,-117.230786,Sur,NA,Media agua,ICOSM3,3,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Norte,NA,Fondo,BMANF1,1,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Norte,NA,Fondo,BMANF2,2,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Norte,NA,Fondo,BMANF3,3,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Norte,NA,Media agua,BMANM1,1,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Norte,NA,Media agua,BMANM2,2,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Norte,NA,Media agua,BMANM3,3,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Sur,NA,Fondo,BMASF1,1,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Sur,NA,Fondo,BMASF2,2,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Sur,NA,Fondo,BMASF3,3,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM1,1,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM2,2,Especie X,NA,1
2012,Octubre,BMA,32.01675,-116.883056,Sur,NA,Media agua,BMASM3,3,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINF1,1,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINF2,2,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Norte,NA,Fondo,SSINF3,3,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINM1,1,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINM2,2,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Norte,NA,Media agua,SSINM3,3,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSISF1,1,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSISF2,2,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Sur,NA,Fondo,SSISF3,3,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSISM1,1,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSISM2,2,Especie X,NA,1
2012,Octubre,SSI,31.982444,-116.842667,Sur,NA,Media agua,SSISM3,3,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINF1,1,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINF2,2,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Norte,NA,Fondo,SMINF3,3,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINM1,1,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINM2,2,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Norte,NA,Media agua,SMINM3,3,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMISF1,1,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMISF2,2,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Sur,NA,Fondo,SMISF3,3,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMISM1,1,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMISM2,2,Especie X,NA,1
2012,Octubre,SMI,31.910139,-116.758139,Sur,NA,Media agua,SMISM3,3,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Norte,NA,Fondo,RETNF1,1,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Norte,NA,Fondo,RETNF2,2,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Norte,NA,Fondo,RETNF3,3,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Norte,NA,Media agua,RETNM1,1,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Norte,NA,Media agua,RETNM2,2,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Norte,NA,Media agua,RETNM3,3,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Sur,NA,Fondo,RETSF1,1,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Sur,NA,Fondo,RETSF2,2,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Sur,NA,Fondo,RETSF3,3,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM1,1,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM2,2,Especie X,NA,1
2012,Octubre,RET,31.604444,-116.672889,Sur,NA,Media agua,RETSM3,3,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT1F,1,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT2F,2,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Norte,NA,Fondo,STONT3F,3,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Norte,NA,Media agua,STONT1M,1,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Norte,NA,Media agua,STONT2M,2,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Norte,NA,Media agua,STONT3N,3,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Sur,NA,Fondo,STOST1F,1,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Sur,NA,Fondo,STOST2F,2,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Sur,NA,Fondo,STOST3F,3,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Sur,NA,Media agua,STOST1M,1,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Sur,NA,Media agua,STOST2M,2,Especie X,NA,1
2012,Octubre,STO,31.551278,-116.674278,Sur,NA,Media agua,STOST3N,3,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Norte,NA,Fondo,ISMNT1F,1,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Norte,NA,Fondo,ISMNT2F,2,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Norte,NA,Fondo,ISMNT2F,2,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Norte,NA,Media agua,ISMNT1M,1,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Norte,NA,Media agua,ISMNT2M,2,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Norte,NA,Media agua,ISMNT2M,2,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Sur,NA,Fondo,ISMST1F,1,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Sur,NA,Fondo,ISMST2F,2,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Sur,NA,Fondo,ISMST2F,2,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Sur,NA,Media agua,ISMST1M,1,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Sur,NA,Media agua,ISMST2M,2,Especie X,NA,1
2012,Octubre,ISME,30.498028,-116.119056,Sur,NA,Media agua,ISMST2M,2,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF1,1,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF2,2,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Norte,NA,Fondo,ERONF3,3,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM1,1,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM2,2,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Norte,NA,Media agua,ERONM3,3,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF1,1,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF2,2,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Sur,NA,Fondo,EROSF3,3,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Sur,NA,Media agua,EROSM1,1,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Sur,NA,Media agua,EROSM2,2,Especie X,NA,1
2012,Octubre,ERO,29.903,-115.776194,Sur,NA,Media agua,EROSM3,3,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Norte,Expuesto,Fondo,ISJENF1,1,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Norte,Expuesto,Fondo,ISJENF2,2,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Norte,Expuesto,Fondo,ISJENF3,3,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Norte,Expuesto,Media agua,ISJENM1,1,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Norte,Expuesto,Media agua,ISJENM2,2,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Norte,Expuesto,Media agua,ISJENM3,3,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Sur,Expuesto,Fondo,ISJESF1,1,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Sur,Expuesto,Fondo,ISJESF2,2,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Sur,Expuesto,Fondo,ISJESF3,3,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Sur,Expuesto,Media agua,ISJESM1,1,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Sur,Expuesto,Media agua,ISJESM2,2,Especie X,NA,1
2012,Octubre,ISJE,29.786619,-115.799029,Sur,Expuesto,Media agua,ISJESM3,3,Especie X,NA,1
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT1F,1,Oxyjulis californica,NA,10
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT1F,1,Paralabrax clathratus,NA,8
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT1F,1,Semicossyphus pulcher,NA,7
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT1F,1,Caulolatilus princeps,NA,1
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT2F,2,Oxyjulis californica,NA,31
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT2F,2,Paralabrax clathratus,NA,2
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT2F,2,Semicossyphus pulcher,NA,6
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT3F,3,Oxyjulis californica,NA,10
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT3F,3,Chromis punctipinnis,NA,2
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT3F,3,Paralabrax clathratus,NA,4
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT3F,3,Semicossyphus pulcher,NA,4
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT3F,3,Oxylebius pictus,NA,5
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT0F,0,Rhinogobiops nicholsii,NA,1
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT0F,0,Oxylebius pictus,NA,1
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT0F,0,Rhacochilus vacca,NA,1
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT0F,0,Brachyistius frenatus,NA,1
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Fondo,ASANT0F,0,Sebastes atrovirens,NA,1
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Media agua,ASANT1M,1,Oxyjulis californica,NA,34
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Media agua,ASANT1M,1,Paralabrax clathratus,NA,4
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Media agua,ASANT2M,2,Oxyjulis californica,NA,18
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Media agua,ASANT2M,2,Paralabrax clathratus,NA,1
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Media agua,ASANT2M,2,Syngnathus leptorhynchus,NA,1
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Media agua,ASANT3M,3,Oxyjulis californica,NA,33
2011,Octubre,ASA,29.732111,-115.775556,Norte,NA,Media agua,ASANT3M,3,Paralabrax clathratus,NA,1
