"Index","Location","Latitude","Longitude","Latitudinal.distance..km.","Species","English","Spanish","Lt..cm.","Abundance","SampleArea","Population","Latitude2","Longitude2","Fishing.Pressure"
385,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,47050,30.75,-116.034,"High"
386,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,47050,30.75,-116.034,"High"
387,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,47050,30.75,-116.034,"High"
388,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,47050,30.75,-116.034,"High"
389,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
390,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
391,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
392,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
393,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
394,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
395,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
396,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
397,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
398,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
399,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
400,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,47050,30.75,-116.034,"High"
401,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,47050,30.75,-116.034,"High"
402,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
403,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",40,1,720,47050,30.75,-116.034,"High"
404,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,47050,30.75,-116.034,"High"
405,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
406,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
407,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
408,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
409,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,47050,30.75,-116.034,"High"
410,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,47050,30.75,-116.034,"High"
411,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
412,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,47050,30.75,-116.034,"High"
413,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,47050,30.75,-116.034,"High"
414,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,47050,30.75,-116.034,"High"
415,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
416,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
417,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
418,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
419,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,47050,30.75,-116.034,"High"
420,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
421,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
422,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,47050,30.75,-116.034,"High"
423,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,47050,30.75,-116.034,"High"
424,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",40,1,720,47050,30.75,-116.034,"High"
425,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",50,1,720,47050,30.75,-116.034,"High"
426,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",50,1,720,47050,30.75,-116.034,"High"
427,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
428,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
429,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
430,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
431,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
432,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,47050,30.75,-116.034,"High"
433,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,47050,30.75,-116.034,"High"
434,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,47050,30.75,-116.034,"High"
435,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,47050,30.75,-116.034,"High"
436,"ISME",30.485448,-116.122492,208.296495,"Semicossyphus pulcher","California sheephead","Vieja",40,1,720,47050,30.75,-116.034,"High"
437,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,47050,30.75,-116.034,"High"
438,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",25,1,720,47050,30.75,-116.034,"High"
439,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,47050,30.75,-116.034,"High"
440,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,47050,30.75,-116.034,"High"
441,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,47050,30.75,-116.034,"High"
442,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,47050,30.75,-116.034,"High"
443,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",35,1,720,47050,30.75,-116.034,"High"
444,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",40,1,720,47050,30.75,-116.034,"High"
445,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",35,1,720,47050,30.75,-116.034,"High"
446,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",50,1,720,47050,30.75,-116.034,"High"
447,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",50,1,720,47050,30.75,-116.034,"High"
448,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",50,1,720,47050,30.75,-116.034,"High"
449,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",50,1,720,47050,30.75,-116.034,"High"
450,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",50,1,720,47050,30.75,-116.034,"High"
451,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",50,1,720,47050,30.75,-116.034,"High"
452,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",50,1,720,47050,30.75,-116.034,"High"
453,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",25,1,720,47050,30.75,-116.034,"High"
454,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",40,1,720,47050,30.75,-116.034,"High"
455,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,47050,30.75,-116.034,"High"
456,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,47050,30.75,-116.034,"High"
457,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",30,1,720,47050,30.75,-116.034,"High"
458,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,47050,30.75,-116.034,"High"
459,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",30,1,720,47050,30.75,-116.034,"High"
460,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,47050,30.75,-116.034,"High"
461,"ISMP",30.460254,-116.112496,211.093029,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",20,1,720,47050,30.75,-116.034,"High"
462,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,47050,30.75,-116.034,"High"
463,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,47050,30.75,-116.034,"High"
464,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,47050,30.75,-116.034,"High"
465,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,47050,30.75,-116.034,"High"
466,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,47050,30.75,-116.034,"High"
467,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,47050,30.75,-116.034,"High"
468,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,47050,30.75,-116.034,"High"
469,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,47050,30.75,-116.034,"High"
470,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,47050,30.75,-116.034,"High"
471,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,47050,30.75,-116.034,"High"
472,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,47050,30.75,-116.034,"High"
473,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,47050,30.75,-116.034,"High"
474,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,47050,30.75,-116.034,"High"
475,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,47050,30.75,-116.034,"High"
476,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,47050,30.75,-116.034,"High"
477,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,47050,30.75,-116.034,"High"
478,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,47050,30.75,-116.034,"High"
479,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",25,1,720,47050,30.75,-116.034,"High"
480,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,47050,30.75,-116.034,"High"
481,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,47050,30.75,-116.034,"High"
482,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,47050,30.75,-116.034,"High"
483,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,47050,30.75,-116.034,"High"
484,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,47050,30.75,-116.034,"High"
485,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,47050,30.75,-116.034,"High"
486,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,47050,30.75,-116.034,"High"
487,"ISMP",30.460254,-116.112496,211.093029,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,47050,30.75,-116.034,"High"
488,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,47050,30.75,-116.034,"High"
489,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,47050,30.75,-116.034,"High"
490,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,47050,30.75,-116.034,"High"
491,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,47050,30.75,-116.034,"High"
492,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
493,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
494,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
495,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
496,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
497,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
498,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
499,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
500,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
501,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
502,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
503,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,47050,30.75,-116.034,"High"
504,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,47050,30.75,-116.034,"High"
505,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
506,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
507,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,47050,30.75,-116.034,"High"
508,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,47050,30.75,-116.034,"High"
509,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
510,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
511,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
512,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
513,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
514,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,47050,30.75,-116.034,"High"
515,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",100,1,720,47050,30.75,-116.034,"High"
516,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",5,1,720,47050,30.75,-116.034,"High"
517,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,47050,30.75,-116.034,"High"
518,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,47050,30.75,-116.034,"High"
519,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,47050,30.75,-116.034,"High"
520,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,47050,30.75,-116.034,"High"
521,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",40,1,720,47050,30.75,-116.034,"High"
522,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
523,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
524,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
525,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
526,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
527,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
528,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
529,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
530,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",10,1,720,47050,30.75,-116.034,"High"
531,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,47050,30.75,-116.034,"High"
532,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,47050,30.75,-116.034,"High"
533,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
534,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
535,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,47050,30.75,-116.034,"High"
536,"ISMP",30.460254,-116.112496,211.093029,"Semicossyphus pulcher","California sheephead","Vieja",35,1,720,47050,30.75,-116.034,"High"
537,"ITSE",31.797257,-116.800004,62.685696,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",30,1,720,322842,32,-116.858,"High"
538,"ITSE",31.797257,-116.800004,62.685696,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",10,1,720,322842,32,-116.858,"High"
539,"ITSE",31.797257,-116.800004,62.685696,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",10,1,720,322842,32,-116.858,"High"
540,"ITSE",31.797257,-116.800004,62.685696,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",10,1,720,322842,32,-116.858,"High"
541,"ITSE",31.797257,-116.800004,62.685696,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",10,1,720,322842,32,-116.858,"High"
542,"ITSE",31.797257,-116.800004,62.685696,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
543,"ITSE",31.797257,-116.800004,62.685696,"Paralabrax clathratus","Kelp bass","Cabrilla Sargacera",15,1,720,322842,32,-116.858,"High"
544,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,322842,32,-116.858,"High"
545,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",15,1,720,322842,32,-116.858,"High"
546,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
547,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
548,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
549,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
550,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
551,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
552,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
553,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",30,1,720,322842,32,-116.858,"High"
554,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
555,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
556,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
557,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
558,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
559,"ITSE",31.797257,-116.800004,62.685696,"Sebastes atrovirens","Kelp rockfish","Rocot sargacero",20,1,720,322842,32,-116.858,"High"
560,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",15,1,720,322842,32,-116.858,"High"
561,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
562,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
563,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
564,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
565,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
566,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
567,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
568,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
569,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
570,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
571,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
572,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",30,1,720,322842,32,-116.858,"High"
573,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
574,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",20,1,720,322842,32,-116.858,"High"
575,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
576,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
577,"ITSE",31.797257,-116.800004,62.685696,"Semicossyphus pulcher","California sheephead","Vieja",25,1,720,322842,32,-116.858,"High"
